__UUID4__;939f91eb-816a-468d-8076-0816df0d24c5
__CREATED-ON__;2026-09-18 17:10:06.487381
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 17:10:37.086694;;;WHEEL_POS;10.896,43.20
VAL;2026-09-18 17:10:37.099091;;;WHEEL_POS;10.909,43.20
VAL;2026-09-18 17:10:37.133853;;;WHEEL_POS;10.943,43.20
VAL;2026-09-18 17:10:37.149485;;;WHEEL_POS;10.959,43.20
VAL;2026-09-18 17:10:37.165111;;;WHEEL_POS;10.975,43.20
VAL;2026-09-18 17:10:37.196867;;;WHEEL_POS;11.006,43.20
VAL;2026-09-18 17:10:37.212495;;;WHEEL_POS;11.022,43.20
VAL;2026-09-18 17:10:37.228121;;;WHEEL_POS;11.038,43.20
VAL;2026-09-18 17:10:37.265389;;;WHEEL_POS;11.075,43.20
VAL;2026-09-18 17:10:37.281013;;;WHEEL_POS;11.091,43.20
VAL;2026-09-18 17:10:37.312264;;;WHEEL_POS;11.122,43.20
VAL;2026-09-18 17:10:37.350061;;;WHEEL_POS;11.160,43.20
VAL;2026-09-18 17:10:37.397999;;;WHEEL_POS;11.208,43.20
VAL;2026-09-18 17:10:37.413627;;;WHEEL_POS;11.223,43.20
VAL;2026-09-18 17:10:37.434760;;;WHEEL_POS;11.244,43.20
VAL;2026-09-18 17:10:37.472527;;;WHEEL_POS;11.282,43.20
VAL;2026-09-18 17:10:37.488150;;;WHEEL_POS;11.298,43.20
